Entidad,Nombre_Banco,Periodo,Activo,Disponibilidades,Disponibilidades en pesos,Caja $,BCRA $,Disponibilidades en ME,Caja ME,BCRA ME,Titulos públicos y privados,Titulos públicos y privados en pesos,Titulos públicos y privados en ME,Letras y Notas BCRA,Prestamos,Prestamos totales,Volumen de Negocio,Prestamos en pesos,Prestamos en ME,Prestamos sector publico no fcro pesos,Prestamos sector publico no fcro ME,Prestamos sector privado no fcro pesos,Prestamos privado no fcro ME,OCIF,Prestamos Comerciales,Propiedad Planta y Equipo,Créditos diversos,Participación en otras sociedades,Activos Intangibles,PPI Deudoras,Pasivo,Depositos,Depositos en pesos,Depositos a la vista $,Depositos a plazo $,Depositos en ME,Depositos a la vista en ME,Depositos a plazo ME,OOIF,PN,Capital social,PN FINAL,Reserva Legal,Previsiones,Ingresos financieros,Egresos financieros,Ingresos por servicios,Egresos por servicios,Gastos de Administracion,Cargo por Incobrabilidad,Utilidades diversas,Perdidas diversas,Gastos de Personal,Utilidad neta
331,BANCO CETELEM ARGENTINA S.A.,202204,806326,650570,650570,0,650570,0,0,0,344,344,0,0,124205,124205,124000,124205,0,0,0,0,0,301,0,5239,25667,0,0,0,114386,0,0,0,0,0,0,0,0,830994,768907,691940,0,0,10299,2071,85,80,99393,0,10966,6043,83522,-139054
331,BANCO CETELEM ARGENTINA S.A.,202205,795285,418460,418460,0,418460,0,0,0,888,888,0,0,345299,345299,345000,345299,0,0,0,0,0,301,0,5292,25045,0,0,0,117092,0,0,0,0,0,0,0,0,872961,768907,678193,0,0,20124,3714,108,98,125989,0,11549,6601,106200,-194768
331,BANCO CETELEM ARGENTINA S.A.,202206,757365,405219,405219,0,405219,0,0,0,888,888,0,0,342321,342321,342000,342321,0,0,0,0,0,301,0,5350,3286,0,0,0,107435,0,0,0,0,0,0,0,0,919187,768907,649930,0,0,30456,4896,133,119,152950,0,12225,23601,128212,-269257
331,BANCO CETELEM ARGENTINA S.A.,202207,720213,371633,371633,0,371633,0,0,0,888,888,0,0,339190,339190,338000,339190,0,0,0,0,0,301,0,5506,2695,0,0,0,83390,0,0,0,0,0,0,0,0,987263,768907,636823,0,0,43353,6855,1208,146,188388,0,13867,25636,156834,-350440
331,BANCO CETELEM ARGENTINA S.A.,202208,699430,345056,345056,0,345056,0,0,0,888,888,0,0,345473,345473,345000,345473,0,0,0,0,0,301,0,5634,2078,0,0,0,81882,0,0,0,0,0,0,0,0,1056079,768907,617548,0,0,60163,9228,1311,174,232870,0,14844,27698,194714,-438531
331,BANCO CETELEM ARGENTINA S.A.,202209,687644,453795,453795,0,453795,0,0,0,888,888,0,0,225346,225346,225000,225346,0,0,0,0,0,301,0,5709,1605,0,0,0,233370,0,0,0,0,0,0,0,0,1121192,768907,454274,0,0,78883,11546,1413,203,268743,0,16280,185351,224393,-666918
331,BANCO CETELEM ARGENTINA S.A.,202210,656118,413031,413031,0,413031,0,0,0,888,888,0,0,234451,234451,233000,234451,0,0,0,0,0,301,0,5782,1665,0,0,0,271242,0,0,0,0,0,0,0,0,1192358,768907,384876,0,0,94509,14130,1522,236,333631,0,17594,228151,277835,-807482
331,BANCO CETELEM ARGENTINA S.A.,202211,1140226,899967,899967,0,899967,0,0,0,888,888,0,0,228355,228355,228000,228355,0,0,0,0,0,301,0,5764,4951,0,0,0,288648,0,0,0,0,0,0,0,0,1750976,1268907,851578,0,0,109978,16905,1618,270,379811,0,18416,251913,316697,-899398
331,BANCO CETELEM ARGENTINA S.A.,202212,1108808,655797,655797,0,655797,0,0,0,888,888,0,0,439377,439377,438000,439377,0,0,0,0,0,301,0,5739,6706,0,0,0,309637,0,0,0,0,0,0,0,0,1840706,1268907,799171,0,0,136928,20571,1722,306,438044,0,21850,299804,365732,-1041535
331,BANCO CETELEM ARGENTINA S.A.,202301,1081704,636872,636872,0,636872,0,0,0,888,888,0,0,422696,422696,422000,422696,0,0,0,0,0,301,0,5747,15200,0,0,0,314853,0,0,0,0,0,0,0,0,847344,1268907,766851,0,0,21725,2820,22,34,36789,0,-53,14771,28464,-80493
331,BANCO CETELEM ARGENTINA S.A.,202302,1066562,560641,560641,0,560641,0,0,0,888,888,0,0,417687,417687,417000,417687,0,0,0,0,0,301,0,5768,81277,0,0,0,339509,0,0,0,0,0,0,0,0,903503,1268907,727053,0,0,44645,5574,49,68,83836,0,-85,30256,59920,-176450
331,BANCO CETELEM ARGENTINA S.A.,202303,1046807,576603,576603,0,576603,0,0,0,888,888,0,0,377633,377633,377000,377633,0,0,0,0,0,301,0,5822,85560,0,0,0,361099,0,0,0,0,0,0,0,0,972849,1268907,685708,0,0,74269,9268,79,102,134136,0,-117,53472,101341,-287141
331,BANCO CETELEM ARGENTINA S.A.,202304,1032699,582165,582165,0,582165,0,0,0,758,758,0,0,355045,355045,353000,355045,0,0,0,0,0,301,0,5892,88538,0,0,0,405448,0,0,0,0,0,0,0,0,1054594,1268907,627251,0,0,104846,12822,113,142,183485,0,1000,101592,139671,-427343
331,BANCO CETELEM ARGENTINA S.A.,202305,967809,548631,548631,0,548631,0,0,0,758,758,0,0,319661,319661,319000,319661,0,0,0,0,0,301,0,5896,92562,0,0,0,396386,0,0,0,0,0,0,0,0,1136566,1268907,571423,0,0,140517,16887,152,193,262189,0,789,125547,201808,-565143
331,BANCO CETELEM ARGENTINA S.A.,202306,910742,522137,522137,0,522137,0,0,0,758,758,0,0,285597,285597,285000,285597,0,0,0,0,0,301,0,5766,96183,0,0,0,352355,0,0,0,0,0,0,0,0,1204200,1268907,558387,0,0,174195,20982,193,247,340278,0,811,106153,268157,-645813
331,BANCO CETELEM ARGENTINA S.A.,202307,892964,511420,511420,0,511420,0,0,0,758,758,0,0,271575,271575,271000,271575,0,0,0,0,0,3248,0,5621,100342,0,0,0,365899,0,0,0,0,0,0,0,0,1280605,1268907,527065,0,0,210521,25424,242,302,405875,0,1274,123189,323293,-753540
331,BANCO CETELEM ARGENTINA S.A.,202308,1110088,681046,681046,0,681046,0,0,0,758,758,0,0,311413,311413,309000,311413,0,0,0,0,0,3248,0,5746,107877,0,0,0,379750,0,0,0,0,0,0,0,0,1689933,1049170,730338,0,0,263986,34211,310,381,515125,0,1335,148831,412616,-959595
331,BANCO CETELEM ARGENTINA S.A.,202309,1099429,603289,603289,0,603289,0,0,0,758,758,0,0,373902,373902,372000,373902,0,0,0,0,0,3248,0,5830,112402,0,0,0,417531,0,0,0,0,0,0,0,0,1905395,1049170,681898,0,0,334562,41688,390,472,632285,0,2944,200834,510147,-1223497
331,BANCO CETELEM ARGENTINA S.A.,202310,860777,117703,117703,0,117703,0,0,0,758,758,0,0,615804,615804,614000,615804,0,0,0,0,0,3248,0,5613,117651,0,0,0,222629,0,0,0,0,0,0,0,0,2063576,1049170,638148,0,0,409240,49384,462,555,767870,0,3271,221456,618183,-1425428
331,BANCO CETELEM ARGENTINA S.A.,202311,822549,149708,149708,0,149708,0,0,0,758,758,0,0,538489,538489,537000,538489,0,0,0,0,0,3248,0,5768,124578,0,0,0,226488,0,0,0,0,0,0,0,0,2327935,1049170,596061,0,0,515302,61297,521,686,955209,0,3579,251638,774802,-1731874
331,BANCO CETELEM ARGENTINA S.A.,202312,1575938,895120,895120,0,895120,0,0,0,758,758,0,0,499363,499363,496000,499363,0,0,0,0,0,48920,0,5958,125819,0,0,0,287434,0,0,0,0,0,0,0,0,3720759,1849170,1288504,0,0,689820,101368,654,908,1323393,0,4489,318788,1070008,-2432255
331,BANCO CETELEM ARGENTINA S.A.,202401,1564921,22880,22880,0,22880,0,0,0,758,758,0,0,1344037,1344037,1341000,1344037,0,0,0,0,0,48920,0,5989,142337,0,0,0,266771,0,0,0,0,0,0,0,0,1554119,1849170,1298150,0,0,97435,9006,0,64,79038,0,-78,987,61530,-255969
331,BANCO CETELEM ARGENTINA S.A.,202402,1553801,34763,34763,0,34763,0,0,0,758,758,0,0,1298951,1298951,1296000,1298951,0,0,0,0,0,39144,0,5425,174760,0,0,0,278674,0,0,0,0,0,0,0,0,1759895,1849170,1275127,0,0,202040,18741,0,146,195945,0,-202,1567,162480,-484768
331,BANCO CETELEM ARGENTINA S.A.,202403,1496038,378517,378517,0,378517,0,0,0,758,758,0,0,929349,929349,921000,929349,0,0,0,0,0,45,0,4517,182852,0,0,0,331338,0,0,0,0,0,0,0,0,1953654,1849170,1164700,0,0,299495,27892,100,238,359920,0,-314,38503,301952,-788954
331,BANCO CETELEM ARGENTINA S.A.,202404,1420848,410007,410007,0,410007,0,0,0,758,758,0,0,823073,823073,822000,823073,0,0,0,0,0,45,0,3278,183687,0,0,0,336603,0,0,0,0,0,0,0,0,2126199,1849170,1084245,0,0,380088,45384,109,372,511308,0,-418,42148,426842,-1041954
331,BANCO CETELEM ARGENTINA S.A.,202405,1180028,237238,237238,0,237238,0,0,0,310,310,0,0,727552,727552,727000,727552,0,0,0,0,0,45,0,12640,202243,0,0,0,300084,0,0,0,0,0,0,0,0,2214996,1849170,879944,0,0,429710,51226,114,508,774373,0,-919,35865,638822,-1335052
331,BANCO CETELEM ARGENTINA S.A.,202406,3553531,2596984,2596984,0,2596984,0,0,0,310,310,0,0,742723,742723,741000,742723,0,0,0,0,0,45,0,0,213469,0,0,0,296195,0,0,0,0,0,0,0,0,4816378,4349170,3257336,0,0,476937,56240,19,650,954884,0,179,41472,781012,-1559042
331,BANCO CETELEM ARGENTINA S.A.,202407,3515829,485237,485237,0,485237,0,0,0,310,310,0,0,2756175,2756175,2754000,2756175,0,0,0,0,0,45,0,55655,218407,0,0,0,389873,0,0,0,0,0,0,0,0,5010524,4349170,3125956,0,0,568158,65448,19,795,1186969,0,175,45868,970819,-1884568
331,BANCO CETELEM ARGENTINA S.A.,202408,3390382,679396,679396,0,679396,0,0,0,310,310,0,0,2424863,2424863,2421000,2424863,0,0,0,0,0,45,0,52707,233061,0,0,0,468460,0,0,0,0,0,0,0,0,5219576,4349170,2921922,0,0,666350,77056,20,949,1412922,0,79,143106,1155950,-2297654
331,BANCO CETELEM ARGENTINA S.A.,202409,3303348,547089,547089,0,547089,0,0,0,310,310,0,0,2467062,2467062,2465000,2467062,0,0,0,0,0,45,0,49082,239760,0,0,0,504480,0,0,0,0,0,0,0,0,5400654,4349170,2798868,0,0,761329,87771,21,1104,1632775,0,79,165824,1339393,-2601786
331,BANCO CETELEM ARGENTINA S.A.,202410,3161192,489540,489540,0,489540,0,0,0,310,310,0,0,2365034,2365034,2363000,2365034,0,0,0,0,0,45,0,44803,261460,0,0,0,494620,0,0,0,0,0,0,0,0,5546025,4349170,2666572,0,0,857331,122114,21,1259,1854605,0,79,169433,1518489,-2879453
331,BANCO CETELEM ARGENTINA S.A.,202411,3047073,710610,710610,0,710610,0,0,0,310,310,0,0,2025889,2025889,2023000,2025889,0,0,0,0,0,45,0,40154,270065,0,0,0,530181,0,0,0,0,0,0,0,0,5680603,4349170,2516892,0,0,939437,129979,22,1462,2101829,0,82,178328,1728201,-3163711
331,BANCO CETELEM ARGENTINA S.A.,202412,6871161,4422288,4422288,0,4422288,0,0,0,310,310,0,0,2127781,2127781,2125000,2127781,0,0,0,0,0,45,0,35348,285389,0,0,0,588024,0,0,0,0,0,0,0,0,9834212,8349170,6283137,0,0,1023955,140969,23,1650,2410643,0,81,217509,1981357,-3551075
331,BANCO CETELEM ARGENTINA S.A.,202501,6711167,3047113,3047113,0,3047113,0,0,0,310,310,0,0,3291954,3291954,3290000,3291954,0,0,0,0,0,45,0,30135,341610,0,0,0,554631,0,0,0,0,0,0,0,0,6422058,8349170,6156536,0,0,99348,10565,0,247,212394,0,1,3557,127641,-265522
331,BANCO CETELEM ARGENTINA S.A.,202502,6531889,2827891,2827891,0,2827891,0,0,0,310,310,0,0,3331990,3331990,3330000,3331990,0,0,0,0,0,45,0,24664,346989,0,0,0,513344,0,0,0,0,0,0,0,0,6576292,8349170,6018545,0,0,183877,19615,0,510,430683,0,0,2238,299334,-557747
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201502,1861647,31997,31997,10,31987,0,0,0,0,0,0,0,1733831,1733831,1959335,1733831,0,0,0,1733831,0,50679,0,1873,43267,0,0,0,1618465,98331,98331,0,96758,0,0,0,1295505,233398,77381,243182,23986,-167586,60820,61822,123630,27514,49877,27524,2891,1211,35620,9784
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201503,1879628,15788,15788,6,15782,0,0,0,0,0,0,0,1757966,1757966,1972361,1757966,0,0,0,1757966,0,51705,0,1862,52307,0,0,0,1632546,84031,84031,0,81857,0,0,0,1313624,233398,77381,247082,23986,-175469,94187,93716,182367,41607,75508,41287,4206,1517,52915,13684
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201504,1889947,19055,19055,4,19051,0,0,0,0,0,0,0,1764843,1764843,1990560,1764843,0,0,0,1764843,0,54153,0,1825,50071,0,0,0,1638660,88405,88405,0,87103,0,0,0,1305160,233398,77381,251287,31202,-181673,127708,125089,243827,58350,101903,53931,5535,2341,70733,17889
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201505,1904402,39796,39796,5,39791,0,0,0,0,0,0,0,1779314,1779314,2015217,1779314,0,0,0,1779314,0,54626,0,2063,28603,0,0,0,1646497,92718,92718,0,91180,0,0,0,1337689,233398,77381,257905,31202,-189423,163047,157612,308510,74744,129099,67702,8271,3111,89715,24507
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201506,2054638,88254,88254,6,88248,0,0,0,0,0,0,0,1871617,1871617,2118079,1871617,0,0,0,1871617,0,55894,0,2372,36501,0,0,0,1788381,94629,94629,0,92274,0,0,0,1439631,233398,77381,266257,31202,-196722,196598,188817,377096,92092,159436,81902,10301,3596,108242,32859
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201507,2005247,20765,20765,5,20760,0,0,0,0,0,0,0,1885405,1885405,2104239,1885405,0,0,0,1885405,0,55874,0,2324,38171,0,2708,0,1730670,60732,60732,0,59211,0,0,0,1415248,233398,77381,274577,31202,-202161,230967,222091,447427,110975,184512,95775,12366,4323,125462,41179
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201508,2089246,32468,32468,7,32461,0,0,0,0,0,0,0,1949920,1949920,2164366,1949920,0,0,0,1949920,0,56935,0,2274,44438,0,3211,0,1807197,53349,53349,0,51863,0,0,0,1480050,233398,77381,282049,31202,-205252,264912,256306,518820,129606,210856,109647,13987,4810,142936,48651
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201509,2160876,58564,58564,1,58563,0,0,0,0,0,0,0,1996459,1996459,2214386,1996459,0,0,0,1996459,0,58800,0,2232,41112,0,3709,0,1873179,53664,53664,0,52697,0,0,0,1531255,233398,77381,287697,31202,-207212,298257,289990,590547,147043,241304,124174,16216,5802,161778,54299
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201510,2213962,44538,44538,0,44538,0,0,0,0,0,0,0,2053927,2053927,2274026,2053927,0,0,0,2053927,0,59881,0,2218,49217,0,4181,0,1921204,54790,54790,0,53549,0,0,0,1568917,233398,77381,292758,31202,-210566,334219,326990,664258,164575,273685,139107,18122,6445,180127,59360
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201511,2369486,93266,93266,5,93261,0,0,0,0,0,0,0,2151251,2151251,2575617,2151251,0,0,0,2151251,0,61657,0,2169,56705,0,4438,0,2071462,257236,257236,0,254404,0,0,0,1486495,233398,77381,298024,31202,-214669,368982,364118,738869,183633,304504,154107,20608,6841,198217,64626
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201512,2548202,142288,142288,2,142286,0,0,0,0,0,0,0,2273345,2273345,2695287,2273345,0,0,0,2273345,0,63562,0,2176,62045,0,4786,0,2247184,259160,259160,0,250803,0,0,0,1643109,233398,77381,301018,31202,-219340,407038,405697,815141,202115,334812,168752,23727,7609,216192,67620
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201601,2519379,113751,113751,5,113746,0,0,0,0,0,0,0,2288532,2288532,2776431,2288532,0,0,0,2288532,0,64565,0,2183,45122,0,5226,0,2214917,329884,329884,0,315133,0,0,0,1539221,301017,77381,304462,31202,-222844,43253,43339,66393,16712,32783,12279,2289,309,22997,3445
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201602,2594446,148745,148745,7,148738,0,0,0,0,0,0,0,2314740,2314740,2826777,2314740,0,0,0,2314740,0,67852,0,2286,54382,0,6441,0,2282784,359561,359561,0,338623,0,0,0,1561301,301017,77381,311662,31202,-226898,90835,83979,136461,34504,66816,25929,4751,696,46591,10645
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201603,2675139,164577,164577,3,164574,0,0,0,0,0,0,0,2350540,2350540,2867299,2350540,0,0,0,2350540,0,69091,0,2332,81470,0,7129,0,2352788,364058,364058,0,337252,0,0,0,1599444,301018,77381,322351,31202,-237706,146688,130588,227595,55259,108085,46652,7808,1175,73119,21333
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201604,2647677,123299,123299,8,123291,0,0,0,0,0,0,0,2372022,2372022,2929933,2372022,0,0,0,2372022,0,71446,0,2277,70372,0,8261,0,2316889,407955,407955,0,373852,0,0,0,1537813,301018,77381,330788,44726,-244026,207321,178690,302615,77713,142737,63370,10514,1655,97611,29770
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201605,2608800,99202,99202,5,99197,0,0,0,0,0,0,0,2387765,2387765,2951180,2387765,0,0,0,2387765,0,78790,0,2223,29492,0,9301,0,2270521,421298,421298,0,381994,0,0,0,1533588,301018,77381,338279,44726,-250543,280166,229685,368637,99316,181557,80226,13919,2176,122732,37261
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201606,2735784,125851,125851,8,125843,0,0,0,0,0,0,0,2462302,2462302,2812771,2462302,0,0,0,2462302,0,81608,0,2853,48725,0,12333,0,2381493,167527,167527,0,161634,0,0,0,1871122,301018,77381,354291,44726,-259678,357735,282537,436711,122321,220899,99614,24347,2588,148069,53273
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201607,2748306,112287,112287,7,112280,0,0,0,0,0,0,0,2473208,2473208,2858469,2473208,0,0,0,2473208,0,79710,0,4813,63759,0,14420,0,2384662,194420,194420,0,188143,0,0,0,1848758,301018,77381,363644,44726,-268451,442174,335494,503718,145290,262524,119470,27011,3249,172809,62626
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201608,2878471,113642,113642,19,113623,0,0,0,0,0,0,0,2590382,2590382,2900434,2590382,0,0,0,2590382,0,81815,0,4713,72182,0,15628,0,2504879,105933,105933,0,101816,0,0,0,2022062,301018,77381,373592,44726,-280871,528774,388897,571089,167741,300794,144050,29424,3865,194832,72574
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201609,2874444,96544,96544,8,96536,0,0,0,0,0,0,0,2612302,2612302,2965107,2612302,0,0,0,2612302,0,80892,0,4985,57790,0,21234,0,2493877,139436,139436,0,135249,0,0,0,1993469,301018,77381,380567,44726,-292740,616204,438372,629620,189871,341284,167650,31988,4729,215087,79549
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201610,2984399,89864,89864,13,89851,0,0,0,0,0,0,0,2711815,2711815,3079079,2711815,0,0,0,2711815,0,84012,0,5468,69869,0,22759,0,2592711,146136,146136,0,142487,0,0,0,2073508,301018,77381,391688,44726,-305708,712020,488463,692224,214739,379803,194163,34801,6897,235891,90670
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201611,3045823,94059,94059,4,94055,0,0,0,0,0,0,0,2761800,2761800,3132671,2761800,0,0,0,2761800,0,88331,0,5349,71483,0,23974,0,2643005,160760,160760,0,155033,0,0,0,2089004,301018,77381,402818,44726,-298876,807965,535953,753565,238652,422641,220296,37833,7750,259470,101800
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201612,3198042,132498,132498,7,132491,0,0,0,0,0,0,0,2903964,2903964,3340620,2903964,0,0,0,2903964,0,42787,0,5230,84154,0,28442,0,2783958,164324,164324,0,158636,0,0,0,2231526,301018,77381,414084,44726,-326830,898365,584490,812545,262288,463285,244996,40745,9481,285449,113066
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201701,3379302,99018,99018,16,99002,0,0,0,0,0,0,0,3128278,3128278,3562422,3128278,0,0,0,2898097,0,25292,0,5111,92286,0,28264,0,2954853,171278,171278,0,166410,0,0,0,2380706,414083,77381,424449,44726,-316875,100496,52850,59556,22899,41361,25154,2613,1577,22538,10366
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201702,3182104,101221,101221,16,101205,0,0,0,0,0,0,0,2917714,2917714,3357051,2917714,0,0,0,2867556,0,25707,0,5130,102620,0,28805,0,2744002,177677,177677,0,172124,0,0,0,2176377,414083,77381,438102,44726,-320303,196773,99802,119433,45376,78238,52263,7124,4024,42634,24019
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201703,3067982,90397,90397,16,90381,0,0,0,0,0,0,0,2829607,2829607,3290940,2829607,0,0,0,2829607,0,21539,0,5062,91727,0,28954,0,2617037,180054,180054,0,175127,0,0,0,2036289,414084,77381,450945,44726,-337842,296530,145748,181561,69957,121915,81063,11141,7072,63488,36861
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201704,3104807,91593,91593,8,91585,0,0,0,0,0,0,0,2870243,2870243,3353173,2870243,0,0,0,2870243,0,22115,0,4941,86494,0,28725,0,2642895,184261,184261,0,180024,0,0,0,2043980,414083,77381,461912,67339,-355733,389087,189118,249097,98200,160298,107827,14955,10811,85852,47829
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201705,3083487,96063,96063,7,96056,0,0,0,0,0,0,0,2889519,2889519,3381391,2889519,0,0,0,2889519,0,26209,0,4818,37548,0,28634,0,2606979,183599,183599,0,180715,0,0,0,2080978,414083,77381,476508,67339,-368120,484808,232901,319070,125123,200241,137583,19125,15832,106612,62425
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201706,3171042,141686,141686,16,141670,0,0,0,0,0,0,0,2917915,2917915,3415077,2917915,0,0,0,2917915,0,29212,0,4696,48265,0,28523,0,2678345,175393,175393,0,171826,0,0,0,2128670,414084,77381,492697,67339,-385028,587064,277357,388642,152374,241209,170724,27531,19700,130325,78613
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201707,3188185,176383,176383,25,176358,0,0,0,0,0,0,0,2883071,2883071,3394873,2883071,0,0,0,2883071,0,33731,0,4622,61330,0,28252,0,2681804,180330,180330,0,175638,0,0,0,2103519,414083,77381,506381,67339,-394310,677622,322109,461893,180518,282941,195376,31587,23429,152069,92298
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201708,3213053,132424,132424,8,132416,0,0,0,0,0,0,0,2950671,2950671,3424628,2950671,0,0,0,2950671,0,36828,0,4732,58365,0,29474,0,2695683,133310,133310,0,131365,0,0,0,2162302,414083,77381,517370,67339,-405438,766476,367524,536928,208490,327791,223458,37858,27305,178319,103287
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201709,3146887,89501,89501,14,89487,0,0,0,0,0,0,0,2918588,2918588,3365130,2918588,0,0,0,2918588,0,30723,0,4605,71437,0,31303,0,2601568,147544,147544,0,144849,0,0,0,2058953,414084,77381,545319,67339,-369156,860940,412579,611760,235243,365938,258218,43154,30766,198620,131235
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201710,3214079,91097,91097,2,91095,0,0,0,0,0,0,0,2970480,2970480,3442652,2970480,0,0,0,2970480,0,30636,0,4690,83408,0,33255,0,2652862,148789,148789,0,146694,0,0,0,2092734,414083,77381,561217,67339,-396749,955072,459928,687671,263876,408657,288101,48883,32052,221719,147134
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201711,3211191,65184,65184,16,65168,0,0,0,0,0,0,0,2913761,2913761,3370926,2913761,0,0,0,2913761,0,117396,0,5014,75599,0,34004,0,2635470,156230,156230,0,151333,0,0,0,2081577,414083,77381,575721,67339,-425424,1050669,506854,760203,291847,445322,321962,53441,35682,244142,161638
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201712,3477792,176508,176508,3,176505,0,0,0,0,0,0,0,3081613,3081613,3574439,3081613,0,0,0,3081613,0,80452,0,5012,97826,0,36085,0,2877174,159157,159157,0,153387,0,0,0,2297824,414084,77381,600618,67339,-454830,1139938,558035,838467,322423,487694,356544,75028,43224,270433,186534
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201801,3381779,75415,75415,17,75398,0,0,0,0,0,0,0,3067104,3067104,3565162,3067104,0,0,0,3067104,0,59818,0,4870,138562,0,36010,0,2769971,159464,159464,0,156225,0,0,0,2185225,598957,77381,611808,67339,-470108,96746,55147,83978,30087,42082,32893,3644,3466,23392,12851
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201802,3346342,65146,65146,10,65136,0,0,0,0,0,0,0,3045914,3045914,3624218,3045914,0,0,0,3045914,0,55518,0,4730,139071,0,35963,0,2720327,178152,178152,0,173414,0,0,0,2109905,598957,77381,626015,67339,-504777,194735,104153,169147,59109,85247,72093,7810,6270,47915,27058
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201803,3402342,72121,72121,2,72119,0,0,0,0,0,0,0,3040975,3040975,3593206,3040975,0,0,0,3040975,0,98467,0,4779,149007,0,36993,0,2762065,172658,172658,0,167582,0,0,0,2154031,598960,77381,640277,104646,-520573,313002,158445,236947,88565,128855,110545,12989,9998,69345,41317
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201804,3416399,48823,48823,20,48803,0,0,0,0,0,0,0,3088165,3088165,3647958,3088165,0,0,0,3088165,0,102921,0,4635,133385,0,38470,0,2767610,174797,174797,0,169756,0,0,0,2146047,598960,77381,648789,104646,-535391,423065,211378,314786,121691,175008,156664,18739,16211,95175,49829
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201805,3464978,52161,52161,13,52148,0,0,0,0,0,0,0,3195915,3195915,3759499,3195915,0,0,0,3195915,0,108233,0,4491,64590,0,39588,0,2805026,175408,175408,0,170311,0,0,0,2250115,598960,77381,659952,104646,-543270,533326,268382,393961,153571,220957,201793,25075,19218,121991,60992
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201806,3892946,34616,34616,13,34603,0,0,0,0,0,0,0,3617254,3617254,4186024,3617254,0,0,0,3617254,0,106380,0,5416,88781,0,40499,0,3218145,171867,171867,0,166200,0,0,0,2566267,598959,77381,674801,104646,-547655,655659,334069,480475,188024,273527,247261,43149,25418,154550,75842
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201807,4059951,64779,64779,10,64769,0,0,0,0,0,0,0,3738668,3738668,4278530,3738668,0,0,0,3738668,0,102772,0,5384,106508,0,41840,0,3379778,160310,160310,0,154287,0,0,0,2761797,598959,77381,680173,104646,-544477,796928,432018,565365,223254,324111,285500,51542,29815,181920,81214
332,BANCO DE SERVICIOS FINANCIEROS S.A.,201808,4295353,104059,104059,6,104053,0,0,0,0,0,0,0,3912471,3912471,4467348,3912471,0,0,0,3912471,0,111755,0,5336,118403,0,43329,0,3613215,175744,175744,0,171715,0,0,0,2968268,598959,77381,682138,104646,-553124,936520,540346,646157,257534,370296,327864,69236,33753,207523,83179
